dataset,dataset_revision,training_seed,behavior_step,target_step,pair_purpose,overlap_band,representative_rank,estimator,estimate,estimate_status,online_reference,signed_error,absolute_error,ope_ci_low,ope_ci_high,online_ci_low,online_ci_high,signed_error_ci_low,signed_error_ci_high,absolute_error_ci_low,absolute_error_ci_high,bootstrap_reps,bootstrap_nonfinite_fraction,n_prompts,K,L,median_prompt_ess,median_prompt_relative_ess,p10_prompt_relative_ess,mean_d2,median_d2,mean_max_normalized_weight,p90_max_normalized_weight,tokenwise_kl_proxy,mean_abs_log_weight,mean_log_weight,sd_log_weight,mean_completion_length,truncation_rate,gate_kind,gate_tolerance,gate_diagnostic,gate_threshold,gate_decision,gate_accepted,gate_reliable,gate_false_accept,gate_false_reject
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,200,260,rolling,high_overlap,6,prompt_wis,0.1727815174968277,ok,0.174625,-0.001843482503172289,0.001843482503172289,0.1537743422850515,0.19155244246824457,0.15587187500000002,0.19412812499999998,-0.008383231747951173,0.004225507677893286,0.00014793467942636335,0.008388327453547343,2000,0.0,1000,16,8,15.188440425303707,0.9492775265814817,0.8215840820508807,0.07952566710085648,0.04847924961900474,0.09066523724842032,0.11745942193540379,0.006381366284821169,0.24164181205356242,-0.057947193055497025,0.11671362340206912,9.0806875,0.0,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,200,260,rolling,high_overlap,6,prompt_wis,0.1727815174968277,ok,0.174625,-0.001843482503172289,0.001843482503172289,0.1537743422850515,0.19155244246824457,0.15587187500000002,0.19412812499999998,-0.008383231747951173,0.004225507677893286,0.00014793467942636335,0.008388327453547343,2000,0.0,1000,16,8,15.188440425303707,0.9492775265814817,0.8215840820508807,0.07952566710085648,0.04847924961900474,0.09066523724842032,0.11745942193540379,0.006381366284821169,0.24164181205356242,-0.057947193055497025,0.11671362340206912,9.0806875,0.0,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,100,120,rolling,high_overlap,7,is,0.14627367190322685,ok,0.1485,-0.0022263280967731447,0.0022263280967731447,0.13028060911346404,0.16333609968263957,0.131621875,0.166253125,-0.008882849851092906,0.004574230825937283,0.00011879054094282721,0.0088828498510929,2000,0.0,1000,16,8,15.669262576553258,0.9793289110345786,0.9277531002547009,0.032805115606996116,0.018408546620049204,0.08208178189668731,0.1001129056634784,0.0020729038185697767,0.1336450324920069,-0.019229162716473874,0.051230857682443814,9.2764375,0.000375,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,100,120,rolling,high_overlap,7,prompt_wis,0.147360109450121,ok,0.1485,-0.0011398905498789802,0.0011398905498789802,0.13171117163505683,0.16369460767487706,0.13225,0.165625,-0.00792422795910109,0.005315754655938921,0.00012404024632938979,0.008171379322001062,2000,0.0,1000,16,8,15.669262576553258,0.9793289110345786,0.9277531002547009,0.032805115606996116,0.018408546620049204,0.08208178189668731,0.1001129056634784,0.0020729038185697767,0.1336450324920069,-0.019229162716473874,0.051230857682443814,9.2764375,0.000375,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,100,120,rolling,high_overlap,7,prompt_wis,0.147360109450121,ok,0.1485,-0.0011398905498789802,0.0011398905498789802,0.13171117163505683,0.16369460767487706,0.13225,0.165625,-0.00792422795910109,0.005315754655938921,0.00012404024632938979,0.008171379322001062,2000,0.0,1000,16,8,15.669262576553258,0.9793289110345786,0.9277531002547009,0.032805115606996116,0.018408546620049204,0.08208178189668731,0.1001129056634784,0.0020729038185697767,0.1336450324920069,-0.019229162716473874,0.051230857682443814,9.2764375,0.000375,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,100,120,rolling,high_overlap,7,prompt_wis,0.147360109450121,ok,0.1485,-0.0011398905498789802,0.0011398905498789802,0.13171117163505683,0.16369460767487706,0.13225,0.165625,-0.00792422795910109,0.005315754655938921,0.00012404024632938979,0.008171379322001062,2000,0.0,1000,16,8,15.669262576553258,0.9793289110345786,0.9277531002547009,0.032805115606996116,0.018408546620049204,0.08208178189668731,0.1001129056634784,0.0020729038185697767,0.1336450324920069,-0.019229162716473874,0.051230857682443814,9.2764375,0.000375,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,100,120,rolling,high_overlap,7,prompt_wis,0.147360109450121,ok,0.1485,-0.0011398905498789802,0.0011398905498789802,0.13171117163505683,0.16369460767487706,0.13225,0.165625,-0.00792422795910109,0.005315754655938921,0.00012404024632938979,0.008171379322001062,2000,0.0,1000,16,8,15.669262576553258,0.9793289110345786,0.9277531002547009,0.032805115606996116,0.018408546620049204,0.08208178189668731,0.1001129056634784,0.0020729038185697767,0.1336450324920069,-0.019229162716473874,0.051230857682443814,9.2764375,0.000375,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,100,120,rolling,high_overlap,7,prompt_wis,0.147360109450121,ok,0.1485,-0.0011398905498789802,0.0011398905498789802,0.13171117163505683,0.16369460767487706,0.13225,0.165625,-0.00792422795910109,0.005315754655938921,0.00012404024632938979,0.008171379322001062,2000,0.0,1000,16,8,15.669262576553258,0.9793289110345786,0.9277531002547009,0.032805115606996116,0.018408546620049204,0.08208178189668731,0.1001129056634784,0.0020729038185697767,0.1336450324920069,-0.019229162716473874,0.051230857682443814,9.2764375,0.000375,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,100,120,rolling,high_overlap,7,prompt_wis,0.147360109450121,ok,0.1485,-0.0011398905498789802,0.0011398905498789802,0.13171117163505683,0.16369460767487706,0.13225,0.165625,-0.00792422795910109,0.005315754655938921,0.00012404024632938979,0.008171379322001062,2000,0.0,1000,16,8,15.669262576553258,0.9793289110345786,0.9277531002547009,0.032805115606996116,0.018408546620049204,0.08208178189668731,0.1001129056634784,0.0020729038185697767,0.1336450324920069,-0.019229162716473874,0.051230857682443814,9.2764375,0.000375,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,300,320,rolling,high_overlap,8,is,0.18308226430726818,ok,0.18075,0.0023322643072681837,0.0023322643072681837,0.16503238683759178,0.20241326665181247,0.162246875,0.19975624999999997,-0.00430653012952515,0.009145522473148716,0.00014586543546888585,0.009145522473148716,2000,0.0,1000,16,8,15.980660097727725,0.9987912561079828,0.9960258271295008,0.000561405631424952,-0.0005986239848425612,0.06768922043225022,0.07210231531505484,0.00016064216146408986,0.02996758884007747,-0.0014500967112661561,0.010587986196269078,9.026875,0.0,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,300,320,rolling,high_overlap,8,prompt_wis,0.18345025513228091,ok,0.18075,0.002700255132280921,0.002700255132280921,0.1654358051717252,0.20363748988270877,0.161871875,0.200878125,-0.004079552292647792,0.009623055716096507,0.00017893575370015735,0.009623055716096507,2000,0.0,1000,16,8,15.980660097727725,0.9987912561079828,0.9960258271295008,0.000561405631424952,-0.0005986239848425612,0.06768922043225022,0.07210231531505484,0.00016064216146408986,0.02996758884007747,-0.0014500967112661561,0.010587986196269078,9.026875,0.0,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,300,320,rolling,high_overlap,8,prompt_wis,0.18345025513228091,ok,0.18075,0.002700255132280921,0.002700255132280921,0.1654358051717252,0.20363748988270877,0.161871875,0.200878125,-0.004079552292647792,0.009623055716096507,0.00017893575370015735,0.009623055716096507,2000,0.0,1000,16,8,15.980660097727725,0.9987912561079828,0.9960258271295008,0.000561405631424952,-0.0005986239848425612,0.06768922043225022,0.07210231531505484,0.00016064216146408986,0.02996758884007747,-0.0014500967112661561,0.010587986196269078,9.026875,0.0,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,300,320,rolling,high_overlap,8,prompt_wis,0.18345025513228091,ok,0.18075,0.002700255132280921,0.002700255132280921,0.1654358051717252,0.20363748988270877,0.161871875,0.200878125,-0.004079552292647792,0.009623055716096507,0.00017893575370015735,0.009623055716096507,2000,0.0,1000,16,8,15.980660097727725,0.9987912561079828,0.9960258271295008,0.000561405631424952,-0.0005986239848425612,0.06768922043225022,0.07210231531505484,0.00016064216146408986,0.02996758884007747,-0.0014500967112661561,0.010587986196269078,9.026875,0.0,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,300,320,rolling,high_overlap,8,prompt_wis,0.18345025513228091,ok,0.18075,0.002700255132280921,0.002700255132280921,0.1654358051717252,0.20363748988270877,0.161871875,0.200878125,-0.004079552292647792,0.009623055716096507,0.00017893575370015735,0.009623055716096507,2000,0.0,1000,16,8,15.980660097727725,0.9987912561079828,0.9960258271295008,0.000561405631424952,-0.0005986239848425612,0.06768922043225022,0.07210231531505484,0.00016064216146408986,0.02996758884007747,-0.0014500967112661561,0.010587986196269078,9.026875,0.0,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,300,320,rolling,high_overlap,8,prompt_wis,0.18345025513228091,ok,0.18075,0.002700255132280921,0.002700255132280921,0.1654358051717252,0.20363748988270877,0.161871875,0.200878125,-0.004079552292647792,0.009623055716096507,0.00017893575370015735,0.009623055716096507,2000,0.0,1000,16,8,15.980660097727725,0.9987912561079828,0.9960258271295008,0.000561405631424952,-0.0005986239848425612,0.06768922043225022,0.07210231531505484,0.00016064216146408986,0.02996758884007747,-0.0014500967112661561,0.010587986196269078,9.026875,0.0,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260826,300,320,rolling,high_overlap,8,prompt_wis,0.18345025513228091,ok,0.18075,0.002700255132280921,0.002700255132280921,0.1654358051717252,0.20363748988270877,0.161871875,0.200878125,-0.004079552292647792,0.009623055716096507,0.00017893575370015735,0.009623055716096507,2000,0.0,1000,16,8,15.980660097727725,0.9987912561079828,0.9960258271295008,0.000561405631424952,-0.0005986239848425612,0.06768922043225022,0.07210231531505484,0.00016064216146408986,0.02996758884007747,-0.0014500967112661561,0.010587986196269078,9.026875,0.0,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,300,fixed,low_overlap,1,is,0.1242655300791472,ok,0.1378125,-0.013546969920852803,0.013546969920852803,0.10590002421034364,0.1431127655154825,0.12278046875,0.15353515625,-0.026101794442723307,-4.608344072393941e-06,0.0013448378795242028,0.026101794442723297,2000,0.0,1000,16,32,2.0893296371169754,0.13058310231981096,0.06259707853412103,0.27244730951678997,1.487116121967456,0.6031159165357508,0.9992240135879903,0.12025658829632783,10.653689874911308,-10.179111400305901,2.1633669784934737,84.6449375,0.43575,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,300,fixed,low_overlap,1,prompt_wis,0.14210537991363362,ok,0.1378125,0.004292879913633613,0.004292879913633613,0.12409866072970017,0.16149368978483705,0.12240546875,0.1540328125,-0.008049539894830381,0.016889939419225047,0.00027418609308841533,0.016953083860070918,2000,0.0,1000,16,32,2.0893296371169754,0.13058310231981096,0.06259707853412103,0.27244730951678997,1.487116121967456,0.6031159165357508,0.9992240135879903,0.12025658829632783,10.653689874911308,-10.179111400305901,2.1633669784934737,84.6449375,0.43575,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,300,fixed,low_overlap,1,prompt_wis,0.14210537991363362,ok,0.1378125,0.004292879913633613,0.004292879913633613,0.12409866072970017,0.16149368978483705,0.12240546875,0.1540328125,-0.008049539894830381,0.016889939419225047,0.00027418609308841533,0.016953083860070918,2000,0.0,1000,16,32,2.0893296371169754,0.13058310231981096,0.06259707853412103,0.27244730951678997,1.487116121967456,0.6031159165357508,0.9992240135879903,0.12025658829632783,10.653689874911308,-10.179111400305901,2.1633669784934737,84.6449375,0.43575,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,300,fixed,low_overlap,1,prompt_wis,0.14210537991363362,ok,0.1378125,0.004292879913633613,0.004292879913633613,0.12409866072970017,0.16149368978483705,0.12240546875,0.1540328125,-0.008049539894830381,0.016889939419225047,0.00027418609308841533,0.016953083860070918,2000,0.0,1000,16,32,2.0893296371169754,0.13058310231981096,0.06259707853412103,0.27244730951678997,1.487116121967456,0.6031159165357508,0.9992240135879903,0.12025658829632783,10.653689874911308,-10.179111400305901,2.1633669784934737,84.6449375,0.43575,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,300,fixed,low_overlap,1,prompt_wis,0.14210537991363362,ok,0.1378125,0.004292879913633613,0.004292879913633613,0.12409866072970017,0.16149368978483705,0.12240546875,0.1540328125,-0.008049539894830381,0.016889939419225047,0.00027418609308841533,0.016953083860070918,2000,0.0,1000,16,32,2.0893296371169754,0.13058310231981096,0.06259707853412103,0.27244730951678997,1.487116121967456,0.6031159165357508,0.9992240135879903,0.12025658829632783,10.653689874911308,-10.179111400305901,2.1633669784934737,84.6449375,0.43575,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,refresh,False,True,False,True
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,300,fixed,low_overlap,1,prompt_wis,0.14210537991363362,ok,0.1378125,0.004292879913633613,0.004292879913633613,0.12409866072970017,0.16149368978483705,0.12240546875,0.1540328125,-0.008049539894830381,0.016889939419225047,0.00027418609308841533,0.016953083860070918,2000,0.0,1000,16,32,2.0893296371169754,0.13058310231981096,0.06259707853412103,0.27244730951678997,1.487116121967456,0.6031159165357508,0.9992240135879903,0.12025658829632783,10.653689874911308,-10.179111400305901,2.1633669784934737,84.6449375,0.43575,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,refresh,False,True,False,True
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,300,fixed,low_overlap,1,prompt_wis,0.14210537991363362,ok,0.1378125,0.004292879913633613,0.004292879913633613,0.12409866072970017,0.16149368978483705,0.12240546875,0.1540328125,-0.008049539894830381,0.016889939419225047,0.00027418609308841533,0.016953083860070918,2000,0.0,1000,16,32,2.0893296371169754,0.13058310231981096,0.06259707853412103,0.27244730951678997,1.487116121967456,0.6031159165357508,0.9992240135879903,0.12025658829632783,10.653689874911308,-10.179111400305901,2.1633669784934737,84.6449375,0.43575,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,refresh,False,True,False,True
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,260,fixed,low_overlap,2,is,0.13821786301637115,ok,0.150875,-0.012657136983628858,0.012657136983628858,0.11809797485773546,0.16038756443023833,0.134125,0.16913124999999996,-0.027258151251580126,0.0016551890153809604,0.0011653024352299792,0.027258151251580123,2000,0.0,1000,16,8,2.246137804863733,0.14038361280398332,0.06262157304455766,0.41530485302751285,1.54691082505814,0.5896756144926989,0.999028391266691,0.1144812437158537,10.186072041510013,-9.690257719250706,2.078974361911024,84.6449375,0.43575,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,260,fixed,low_overlap,2,prompt_wis,0.14825948121782678,ok,0.150875,-0.002615518782173226,0.002615518782173226,0.1294430334354171,0.167140397880288,0.133875,0.168125,-0.015903360748847132,0.010620534310981226,0.00020130989529751342,0.016263509611005682,2000,0.0,1000,16,8,2.246137804863733,0.14038361280398332,0.06262157304455766,0.41530485302751285,1.54691082505814,0.5896756144926989,0.999028391266691,0.1144812437158537,10.186072041510013,-9.690257719250706,2.078974361911024,84.6449375,0.43575,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,260,fixed,low_overlap,2,prompt_wis,0.14825948121782678,ok,0.150875,-0.002615518782173226,0.002615518782173226,0.1294430334354171,0.167140397880288,0.133875,0.168125,-0.015903360748847132,0.010620534310981226,0.00020130989529751342,0.016263509611005682,2000,0.0,1000,16,8,2.246137804863733,0.14038361280398332,0.06262157304455766,0.41530485302751285,1.54691082505814,0.5896756144926989,0.999028391266691,0.1144812437158537,10.186072041510013,-9.690257719250706,2.078974361911024,84.6449375,0.43575,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,260,fixed,low_overlap,2,prompt_wis,0.14825948121782678,ok,0.150875,-0.002615518782173226,0.002615518782173226,0.1294430334354171,0.167140397880288,0.133875,0.168125,-0.015903360748847132,0.010620534310981226,0.00020130989529751342,0.016263509611005682,2000,0.0,1000,16,8,2.246137804863733,0.14038361280398332,0.06262157304455766,0.41530485302751285,1.54691082505814,0.5896756144926989,0.999028391266691,0.1144812437158537,10.186072041510013,-9.690257719250706,2.078974361911024,84.6449375,0.43575,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,260,fixed,low_overlap,2,prompt_wis,0.14825948121782678,ok,0.150875,-0.002615518782173226,0.002615518782173226,0.1294430334354171,0.167140397880288,0.133875,0.168125,-0.015903360748847132,0.010620534310981226,0.00020130989529751342,0.016263509611005682,2000,0.0,1000,16,8,2.246137804863733,0.14038361280398332,0.06262157304455766,0.41530485302751285,1.54691082505814,0.5896756144926989,0.999028391266691,0.1144812437158537,10.186072041510013,-9.690257719250706,2.078974361911024,84.6449375,0.43575,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,260,fixed,low_overlap,2,prompt_wis,0.14825948121782678,ok,0.150875,-0.002615518782173226,0.002615518782173226,0.1294430334354171,0.167140397880288,0.133875,0.168125,-0.015903360748847132,0.010620534310981226,0.00020130989529751342,0.016263509611005682,2000,0.0,1000,16,8,2.246137804863733,0.14038361280398332,0.06262157304455766,0.41530485302751285,1.54691082505814,0.5896756144926989,0.999028391266691,0.1144812437158537,10.186072041510013,-9.690257719250706,2.078974361911024,84.6449375,0.43575,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,260,fixed,low_overlap,2,prompt_wis,0.14825948121782678,ok,0.150875,-0.002615518782173226,0.002615518782173226,0.1294430334354171,0.167140397880288,0.133875,0.168125,-0.015903360748847132,0.010620534310981226,0.00020130989529751342,0.016263509611005682,2000,0.0,1000,16,8,2.246137804863733,0.14038361280398332,0.06262157304455766,0.41530485302751285,1.54691082505814,0.5896756144926989,0.999028391266691,0.1144812437158537,10.186072041510013,-9.690257719250706,2.078974361911024,84.6449375,0.43575,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,180,fixed,low_overlap,3,is,0.15783012055180215,ok,0.1675,-0.00966987944819786,0.00966987944819786,0.13709393599000205,0.18083156793004374,0.149875,0.186628125,-0.02488396872309218,0.005798005736516909,0.0005558501606083219,0.02488396872309215,2000,0.0,1000,16,8,2.5134553925352394,0.15709096203345246,0.06289291546118074,0.7042287781389899,1.626817821772672,0.554988883985721,0.9968684886969443,0.0995491405152122,8.961328950764937,-8.426330777088856,1.8348304817404042,84.6449375,0.43575,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,180,fixed,low_overlap,3,prompt_wis,0.1532550010943087,ok,0.1675,-0.014244998905691308,0.014244998905691308,0.13419119347178066,0.17212333636946237,0.14937187500000002,0.185378125,-0.02794198249266755,-0.001292108036040771,0.002377346197449823,0.02794198249266755,2000,0.0,1000,16,8,2.5134553925352394,0.15709096203345246,0.06289291546118074,0.7042287781389899,1.626817821772672,0.554988883985721,0.9968684886969443,0.0995491405152122,8.961328950764937,-8.426330777088856,1.8348304817404042,84.6449375,0.43575,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,False,True,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,180,fixed,low_overlap,3,prompt_wis,0.1532550010943087,ok,0.1675,-0.014244998905691308,0.014244998905691308,0.13419119347178066,0.17212333636946237,0.14937187500000002,0.185378125,-0.02794198249266755,-0.001292108036040771,0.002377346197449823,0.02794198249266755,2000,0.0,1000,16,8,2.5134553925352394,0.15709096203345246,0.06289291546118074,0.7042287781389899,1.626817821772672,0.554988883985721,0.9968684886969443,0.0995491405152122,8.961328950764937,-8.426330777088856,1.8348304817404042,84.6449375,0.43575,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,180,fixed,low_overlap,3,prompt_wis,0.1532550010943087,ok,0.1675,-0.014244998905691308,0.014244998905691308,0.13419119347178066,0.17212333636946237,0.14937187500000002,0.185378125,-0.02794198249266755,-0.001292108036040771,0.002377346197449823,0.02794198249266755,2000,0.0,1000,16,8,2.5134553925352394,0.15709096203345246,0.06289291546118074,0.7042287781389899,1.626817821772672,0.554988883985721,0.9968684886969443,0.0995491405152122,8.961328950764937,-8.426330777088856,1.8348304817404042,84.6449375,0.43575,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,180,fixed,low_overlap,3,prompt_wis,0.1532550010943087,ok,0.1675,-0.014244998905691308,0.014244998905691308,0.13419119347178066,0.17212333636946237,0.14937187500000002,0.185378125,-0.02794198249266755,-0.001292108036040771,0.002377346197449823,0.02794198249266755,2000,0.0,1000,16,8,2.5134553925352394,0.15709096203345246,0.06289291546118074,0.7042287781389899,1.626817821772672,0.554988883985721,0.9968684886969443,0.0995491405152122,8.961328950764937,-8.426330777088856,1.8348304817404042,84.6449375,0.43575,kl_baseline,0.01,tokenwise_kl_proxy,0.11820255104644571,accept,True,False,True,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,180,fixed,low_overlap,3,prompt_wis,0.1532550010943087,ok,0.1675,-0.014244998905691308,0.014244998905691308,0.13419119347178066,0.17212333636946237,0.14937187500000002,0.185378125,-0.02794198249266755,-0.001292108036040771,0.002377346197449823,0.02794198249266755,2000,0.0,1000,16,8,2.5134553925352394,0.15709096203345246,0.06289291546118074,0.7042287781389899,1.626817821772672,0.554988883985721,0.9968684886969443,0.0995491405152122,8.961328950764937,-8.426330777088856,1.8348304817404042,84.6449375,0.43575,kl_baseline,0.02,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,180,fixed,low_overlap,3,prompt_wis,0.1532550010943087,ok,0.1675,-0.014244998905691308,0.014244998905691308,0.13419119347178066,0.17212333636946237,0.14937187500000002,0.185378125,-0.02794198249266755,-0.001292108036040771,0.002377346197449823,0.02794198249266755,2000,0.0,1000,16,8,2.5134553925352394,0.15709096203345246,0.06289291546118074,0.7042287781389899,1.626817821772672,0.554988883985721,0.9968684886969443,0.0995491405152122,8.961328950764937,-8.426330777088856,1.8348304817404042,84.6449375,0.43575,kl_baseline,0.05,tokenwise_kl_proxy,0.11820255104644571,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,120,fixed,medium_overlap,4,is,0.1566921685068279,ok,0.16625,-0.009557831493172103,0.009557831493172103,0.13519884281695932,0.179981757659382,0.148875,0.185375,-0.025466060830835864,0.006215876558460899,0.0006276177677936957,0.025466060830835857,2000,0.0,1000,16,8,2.5165791101376014,0.1572861943836001,0.06330091069644897,0.7914401632367182,1.6652154210760473,0.5532825477982944,0.9936438532631292,0.09217320342559876,8.33854606743317,-7.8019950431345935,1.7314742168798927,84.6449375,0.43575,not_applicable,,,,,,,,
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,120,fixed,medium_overlap,4,prompt_wis,0.1502616538759225,ok,0.16625,-0.015988346124077513,0.015988346124077513,0.13087650334184422,0.16995910300861494,0.14875,0.184,-0.02874253212121349,-0.0032873462019068,0.0033952897723448713,0.02874253212121347,2000,0.0,1000,16,8,2.5165791101376014,0.1572861943836001,0.06330091069644897,0.7914401632367182,1.6652154210760473,0.5532825477982944,0.9936438532631292,0.09217320342559876,8.33854606743317,-7.8019950431345935,1.7314742168798927,84.6449375,0.43575,primary_ress,0.01,median_prompt_relative_ess,0.12239330421733255,accept,True,False,True,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,120,fixed,medium_overlap,4,prompt_wis,0.1502616538759225,ok,0.16625,-0.015988346124077513,0.015988346124077513,0.13087650334184422,0.16995910300861494,0.14875,0.184,-0.02874253212121349,-0.0032873462019068,0.0033952897723448713,0.02874253212121347,2000,0.0,1000,16,8,2.5165791101376014,0.1572861943836001,0.06330091069644897,0.7914401632367182,1.6652154210760473,0.5532825477982944,0.9936438532631292,0.09217320342559876,8.33854606743317,-7.8019950431345935,1.7314742168798927,84.6449375,0.43575,primary_ress,0.02,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
SVAMP,689d7ccac74b9983a2ac7cc3b264f441b99e7c53,20260827,0,120,fixed,medium_overlap,4,prompt_wis,0.1502616538759225,ok,0.16625,-0.015988346124077513,0.015988346124077513,0.13087650334184422,0.16995910300861494,0.14875,0.184,-0.02874253212121349,-0.0032873462019068,0.0033952897723448713,0.02874253212121347,2000,0.0,1000,16,8,2.5165791101376014,0.1572861943836001,0.06330091069644897,0.7914401632367182,1.6652154210760473,0.5532825477982944,0.9936438532631292,0.09217320342559876,8.33854606743317,-7.8019950431345935,1.7314742168798927,84.6449375,0.43575,primary_ress,0.05,median_prompt_relative_ess,0.12239330421733255,accept,True,True,False,False
