split,training_seed,target_step,old_behavior_step,recent_behavior_step,K,n_prompts,online_reference,alpha_favorable_direction,old_median_relative_ess,recent_median_relative_ess,old_mean_alpha,recent_mean_alpha,delta_mean_alpha_recent_minus_old,old_median_alpha,recent_median_alpha,old_mean_A_proxy,recent_mean_A_proxy,delta_mean_A_proxy_recent_minus_old,mean_delta_log_kappa2_recent_minus_old,geometric_kappa2_ratio_recent_over_old,mean_delta_log_A_proxy_recent_minus_old,geometric_A_proxy_ratio_recent_over_old,mean_delta_log_m2_proxy_recent_minus_old,geometric_m2_proxy_ratio_recent_over_old,log_mean_m2_proxy_old,log_mean_m2_proxy_recent,aggregate_m2_proxy_ratio_recent_over_old,fraction_prompts_overlap_channel_favorable,fraction_prompts_reward_proxy_channel_favorable,fraction_prompts_combined_proxy_favorable,fraction_prompts_alpha_moves_favorable,raw_old_pair_id,raw_recent_pair_id
development,20260828,320,0,300,16,1473,0.0539714867617108,lower_alpha_favorable,0.12399183606893796,0.9853197375362645,0.042000339032186876,0.05113239611207083,0.009132057079883953,0.0,0.0,0.04037961893133032,0.04852593461562598,0.008146315684295663,0.3716976757761048,1.4501944860901335,0.7393231020145489,2.0945172600279163,1.1110207777906538,3.0374573815130983,-0.4569778016906545,-2.996676809660608,0.07889014152130702,0.7359131025118805,0.17379497623896809,0.5743380855397149,0.18058384249830278,b8aa67e75f68c2681536170980d3801ee5825a00c212aa272ba8431a570878d8,0334d141a31068a83a040516e24bce2974f101dbe0a03f1ba482ddfd3e030e4c
development,20260828,340,0,300,16,1473,0.05100135777325187,lower_alpha_favorable,0.12404894668773148,0.9763001271016357,0.042148954825683774,0.05202594704426407,0.009876992218580294,0.0,0.0,0.04045078547073235,0.04932029766158577,0.00886951219085342,0.39314806421567366,1.481637750620543,0.7634399454080856,2.145644439833056,1.1565880096237593,3.1790678014657248,-0.45139504817068854,-2.963802330508993,0.0810728389301227,0.7331975560081466,0.17447386286490157,0.5675492192803802,0.18126272912423624,9a299a3489fd4dc9e342c3e72caa275b370546f8fc955b393356014dd05f6735,d9680b78db4c1d9f07c385f6d84aa7f3cef7336e4beb1c17cad0225c8fb84ed3
development,20260828,360,0,300,16,1473,0.052613713509843854,lower_alpha_favorable,0.1240848951405251,0.9786658800997231,0.042110994089675925,0.05189651511614041,0.009785521026464482,0.0,0.0,0.04044796538167397,0.04920378120847656,0.008755815826802585,0.3799590363406093,1.4622246901332263,0.7519983226277136,2.121234695366737,1.1319573589683227,3.101721745132475,-0.4471768801978335,-2.9700174222391436,0.08023138214817652,0.7338764426340801,0.17379497623896809,0.571622539035981,0.18058384249830278,e1eea64e2ee7fa2ba8a5ee627db549ebc3b904498c6f4ee06b4fafe0befbc52a,a046a677084cb4079e7d835bff81b724e1122f162dd58ed6610ba2e7b16ff894
development,20260828,380,0,300,16,1473,0.052359131025118806,lower_alpha_favorable,0.1243406929914326,0.9776585937759985,0.04208933066462717,0.05186509568305504,0.009775765018427876,0.0,0.0,0.0404232877082752,0.0491753516037618,0.008752063895486599,0.363477218207235,1.438322088976252,0.7548316594127581,2.1272533901270587,1.118308877619993,3.0596755398693647,-0.450226176707055,-2.9684336907034865,0.08060395880435219,0.7352342158859471,0.17311608961303462,0.571622539035981,0.17990495587236932,4f362dffa35dfd39e2404c48373a83093c23ec10adf22658e348a84b6da01b24,289afd36340ef47bfe001f9d097d2dc8fb9118615f1e99c2fa312ddf811f47fc
development,20260828,400,0,300,16,1473,0.051234725050916495,lower_alpha_favorable,0.1244135757623784,0.9757547303044469,0.042089475821111076,0.05195404113493186,0.00986456531382078,0.0,0.0,0.040401587429690446,0.049255336160310394,0.008853748730619948,0.3587755523455685,1.431575451757613,0.763288322087282,2.145319134760366,1.1220638744328506,3.0711862095088227,-0.4578067787002107,-2.961858587138484,0.08175307882563657,0.736591989137814,0.17311608961303462,0.5723014256619144,0.17990495587236932,999076497046848dcdfc39699954f8719960da9286890b2d21c48b504be557f3,4fa2b41f0c51a558d926234a47657fd3748834ee5ad4debbcacebedaea0b4116
test,20260826,160,0,100,16,1319,0.04084533737680061,lower_alpha_favorable,0.1369674209431658,0.9409932947057708,0.04378131963842301,0.043164020125587274,-0.0006172995128357339,0.0,0.0,0.041873135680981804,0.04130626378187469,-0.0005668718991071117,0.1879263150627919,1.2067445931739589,0.6913641346033084,1.9964370854508668,0.8792904496661004,2.4091896584798107,-0.8958119887628095,-3.1097714616246277,0.10926715055284399,0.7626990144048522,0.15011372251705837,0.6087945413191812,0.15238817285822592,e956ab3ba81af34258928d2e7ecabf1f7965b110793b4e966a8c0f5600c169d3,1a159884782bc171bf139ed1bad1709a5a93cc7069573bcfb6b66a10fe03f2f4
test,20260826,260,0,200,16,1319,0.04482562547384382,lower_alpha_favorable,0.12500154479809017,0.9596842998231472,0.046514281876642076,0.04715276796989127,0.0006384860932491937,0.0,0.0,0.04435355501858908,0.044934800034865774,0.0005812450162766963,0.9681110422813807,2.6329661971500444,0.726150666996511,2.067108285311959,1.6942617092778915,5.442626241075177,-0.5752353968922534,-3.00951907806055,0.0876605174430069,0.7210007581501138,0.13949962092494314,0.5784685367702805,0.14935557240333586,8348b24649cccd4d862347165ec70f739d225effd55f32f03f65f965c2ed401f,e602dfbd652cee0f30b5c286b87ef852df11ab0b66d2f112caef5a5c647f6ece
test,20260826,360,0,300,16,1319,0.04700530705079606,lower_alpha_favorable,0.12497160291826086,0.9971115558887401,0.04656903609939191,0.04908539069425303,0.002516354594861117,0.0,0.0,0.04440055130850848,0.046680341862609345,0.002279790554100866,1.121858412093736,3.070555261226635,0.760953056804162,2.140315090623136,1.882811468897898,6.571955762195633,-0.511729904470104,-3.0659785315691854,0.07775062984159473,0.7240333586050038,0.14329037149355572,0.577710386656558,0.1561789234268385,dd16ae1885ecf0dabcdf72ef42b17c649bfd1316c9456fbde369c767d8debc37,5274a83708063f22256ee79edbc774a12294f28dd481714c6d437a18a673ce00
test,20260827,160,0,100,16,1319,0.043404094010614104,lower_alpha_favorable,0.13720017132086976,0.9552174606722218,0.03396291658090449,0.045962920750639354,0.012000004169734867,0.0,0.0,0.032898572709482266,0.04385687826099527,0.010958305551513003,-0.2789892083211087,0.756548067594805,0.7327034411699972,2.0806980558189605,0.4537142328488885,1.5741480933781022,-1.049024908164891,-3.0502207710012055,0.13517353753306172,0.77710386656558,0.16603487490523122,0.6254738438210766,0.16906747536012132,72f7901a32fafc79e0f188f34dbf7fa326ad048099d645abec4457450ac71833,ac92b04478943ecc0de2d4975efd75351cef84512a5f37f13fcefe70ff72a905
test,20260827,260,0,200,16,1319,0.04700530705079606,lower_alpha_favorable,0.12504248474049345,0.9298653583681551,0.03327946187147855,0.047662541927391736,0.014383080055913183,0.0,0.0,0.032360338114909945,0.04539125598209437,0.013030917867184424,0.16318537245983877,1.1772549000994306,0.7385017855233914,2.092797704707474,0.9016871579832302,2.463756352783715,-0.8154957172396857,-2.97666793716635,0.11519001383628473,0.7399545109931767,0.16148597422289612,0.5928733889310084,0.16679302501895377,e30b68181ed04e7ccf39e4d43eb22e49320d47c0400118b815ec040883a6ba68,0a0dec3e943e1d43a86f2895e897712385dfc390a7596acf29999cebedc06bde
test,20260827,360,0,300,16,1319,0.04473085670962851,lower_alpha_favorable,0.12492961957267985,0.9946365478866925,0.03326850041093873,0.04812743532433226,0.014858934913393532,0.0,0.0,0.032293092903264216,0.04582272203972034,0.013529629136456126,0.1933833213887971,1.2133478065550067,0.8293098193009714,2.291736482017792,1.0226931406897686,2.7806734336583765,-0.751102370534916,-3.071030512813378,0.09828064757403593,0.7536012130401819,0.1508718726307809,0.5852918877937832,0.15769522365428354,cb15baa2df5065e4dabfd8a00f0b632068faf4a61ab30107f3c13970eeaac795,eb4b45b8379fc8905b5e7a048f341f3841e3caf82236b316debc3b2c439287b7
test,20260828,160,0,100,16,1319,0.041034874905231236,lower_alpha_favorable,0.1250396757126788,0.9063685129501136,0.03969082843039149,0.038277973714182505,-0.001412854716208986,0.0,0.0,0.038117273029827245,0.03682037094669607,-0.001296902083131178,0.223155076100941,1.2500144060664273,0.7538031040124021,2.125066517017587,0.9769581801133432,2.6563637601213905,0.028991931623744804,-2.9984319431315507,0.04844026572038087,0.7255496588324488,0.15238817285822592,0.5815011372251706,0.15466262319939347,61298a53ef0101ac900f68c1dcb1fc932de5583948938dbd087bba1510fb2ab8,e54bc009df79112b849015fa3d27a187c91b807dafe441fbcac7e31b3ad8edd3
test,20260828,260,0,200,16,1319,0.04634192570128885,lower_alpha_favorable,0.12272579569826668,0.9655722865487184,0.0413540938455767,0.04664026895149307,0.00528617510591637,0.0,0.0,0.039668811234408796,0.0444650432723204,0.004796232037911602,0.6140319294176976,1.8478668678500139,0.7718494795327013,2.16376439336571,1.385881408950399,3.99834853233408,0.7708286320390467,-3.0331923457411225,0.022281000085708293,0.7179681576952237,0.14859742228961334,0.574677786201668,0.15769522365428354,8d331e17c0d2df20a2bbfc11da5435ed98bde6690cc017fa6aab1273e714e9c2,b45b7f69d18b7801137dbe6ba74d03373e2746b4d6f1c2ba9d25bf6584471dc2
test,20260828,360,0,300,16,1319,0.05032221379833207,lower_alpha_favorable,0.12441930699084189,0.9806135741806219,0.04298791657059735,0.04691795811927293,0.003930041548675579,0.0,0.0,0.04119374751534147,0.04472825228191948,0.00353450476657801,0.32342464121742337,1.3818520176584497,0.7109148343904651,2.0358528752056553,1.0343394756078885,2.813247403258691,0.879277630145558,-3.057906773831866,0.0195030502225183,0.7437452615617892,0.15314632297194844,0.601213040181956,0.1599696739954511,1bea01265e2d019ebd5899ee41618dd675aec70a97d693ed060f38ce98d44923,2455acce7d764a3fa2ba0c188eb7b7006ca84317fc15044fb059d1e1b1d67dc3
